"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"210045","210045",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","MCCREADY MEMORIAL HOSPITAL              ","201 HALL HIGHWAY                        ",,"CRISFIELD                               ","MD                                      ","21817                                   ","SOMERSET                                ",,,,50993,,,0.0653000026941299,,,4,1460,705,160,1093,,230.070007324219,,214,43,333,,,,,,,
"210048","210048",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","HOWARD COUNTY                           ","5755 CEDAR LANE                         ",,"COLUMBIA                                ","MD                                      ","21045                                   ",,,,,1548007,,,0.0636999979615211,,,253,92345,30071,5450,81070,,1444.19995117188,,5846,687,19811,,,,,,,
"210049","210049",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","UPPER CHESAPEAKE MEDICAL CENTER         ","UPPER CHESAPEAKE MEDICAL CENTER         ","500 UPPER CHESAPEAKE                    ","BEL AIR                                 ","MD                                      ","21014                                   ","HARFORD                                 ",,,,,,,,,,181,66065,27174,430,51922,,1398,,6071,225,14000,,,,,,,
"210051","210051",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","DOCTORS COMMUNITY HOSPITAL              ","8118 GOOD LUCK ROAD                     ",,"LANHAM                                  ","MD                                      ","20706                                   ","PRINCE GEORGES COUNTY                   ",,,,1753852,,,0.0758000016212463,,,198,72270,23131,2290,45373,,1174.47998046875,,4309,467,9717,964,,,,,,
"210055","210055",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","LAUREL REGIONAL HOSPITAL                ","7300 VAN DUSEN ROAD                     ",,"LAUREL                                  ","MD                                      ","20707                                   ","PRINCE GEORGES COUNTY                   ",,,,1841792,,,0.112499997019768,,,124,45260,12154,6106,29458,,675.219970703125,,1821,1996,6264,,,,,,,
"210056","210056",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","GOOD SAMARITAN HOSPITAL                 ","5601 LOCH RAVEN BLVD                    ",,"BALTIMORE                               ","MD                                      ","21239                                   ","BALTIMORE                               ",3776401,,,1458077,,,0.0653000026941299,1546589,420016,287,104755,33798,4315,58557,32.7700004577637,1875,,6419,1810,14207,1100,,,,,,
"210057","210057",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","SHADY GROVE ADVENTIST HOSPITAL          ","9901 MEDICAL CENTER DRIVE               ",,"ROCKVILLE                               ","MD                                      ","20850                                   ","MONTGOMERY                              ",,,,7886723,,,0.146799996495247,,,353,128845,34782,5435,99581,,1712.38000488281,,6744,3403,21202,,,,,,,
"210058","210058",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","JAMES LAWRENCE KEMAN HOSPITAL           ","2200 KERNAN DRIVE                       ",,"BALTIMORE                               ","MD                                      ","21207                                   ","BALTIMORE                               ",91697,,,1539372,,,0.150600001215935,42115,7033,153,55845,18229,1165,41795,11.8199996948242,620.940002441406,,1676,138,4431,840,,,,,,
"210060","210060",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","FORT WASHINGTON MEDICAL CENTER          ","11711 LIVINGSTON ROAD                   ",,"FORT WASHINGTON                         ","MD                                      ","20744                                   ","PRINCE GEORGES                          ",,,,,,,,,,31,11315,4322,579,8093,,281.380004882812,,1149,76,2185,,,,,,,
"210061","210061",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","ATLANTIC GENERAL HOSPITAL               ","9733 HEALTHWAY DRIVE                    ",,"BERLIN                                  ","MD                                      ","21811                                   ","WORCESTER                               ",,,,,,,,,,45,16425,8604,440,12242,,664.299987792969,,2230,84,3342,,,,,,,
"210062","210062",12/17/2012,"17-DEC-12",6/30/2013,"30-JUN-13","Settled","MEDSTAR SOUTHERN MARYLAND HOSPITAL C    ","7503 SURRATTS ROAD                      ",,"CLINTON                                 ","MD                                      ","20735                                   ","PRINCE GEORGES                          ",,,,2607745,,,0.109600000083447,,,239,48517,15701,6379,34098,,813.299987792969,,3224,1467,8697,,,,,,,
"210062","210062",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","MEDSTAR SOUTHERN MARYLAND HOSPITAL C    ","7503 SURRATTS ROAD                      ",,"CLINTON                                 ","MD                                      ","20735                                   ","PRINCE GEORGES                          ",,,,2619266,,,0.13459999859333,,,227,82855,25838,3645,58681,,1456.90002441406,,5600,696,14690,2492,,,,,,
"210063","210063",2/21/2013,"21-FEB-13",6/30/2013,"30-JUN-13","Settled","ST. JOSEPH MEDICAL CENTER               ","7601 OSLER DRIVE                        ",,"TOWSON                                  ","MD                                      ","21204                                   ","BALTIMORE                               ",,,,,,,,,,267,46725,11280,1214,34394,,709,,2487,178,7554,,,,,,,
"210063","210063",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","ST. JOSEPH MEDICAL CENTER               ","7601 OSLER DRIVE                        ",,"TOWSON                                  ","MD                                      ","21204                                   ","BALTIMORE                               ",,,,1002688,,,0.0252999998629093,,,252,91980,32371,2864,72367,,1485,,7142,674,17739,1533,,,,,,
"210064","210064",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","LEVINDAL HEBREW GER. CTR. & HOSPT.      ","2434 W. BELVEDERE AVENUE                ",,"BALTIMORE                               ","MD                                      ","21215                                   ","BALTIMORE CITY                          ",,,,,,,,,,120,43800,29821,1454,35535,,259.440002441406,,1148,35,1303,,,,,,,
"212002","212002",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","WESTERN  MARYLAND CENTER                ","1500 PENNSYLVANIA  AVENUE               ",,"HAGERSTOWN                              ","MD                                      ","21740                                   ","WASHINGTON                              ",,,,,,,,,,60,21900,3700,1679,6096,,60,,67,43,110,,,,,,,
"212003","212003",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","DEERS HEAD CENTER                       ","DEERS HEAD HOSPITAL ROAD                ","P. O. BOX                               ","SALISBURY                               ","MD                                      ","21801-                                  ","WICOMICO                                ",,,,,,,,,,66,24090,1611,98,2787,,22.5,,68,3,92,,,,,,,
"213028","213028",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","HEALTHSOUTH CHESAPEAKE REHAB HOSPITA    ","220 TILGHMAN ROAD                       ",,"SALISBURY                               ","MD                                      ","21804                                   ","WICOMICO                                ",,,,,,,,,,54,19710,14830,68,17211,,155.460006713867,,1100,20,1286,,,,,,,
"213029","213029",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","ADVENTIST REHAB. HOSPT. OF MD           ","9909 MEDICAL CENTER DRIVE               ",,"ROCKVILLE                               ","MD                                      ","20850                                   ","MONTGOMERY                              ",,,,,,,,,,77,28105,12586,1405,21978,,285.179992675781,,935,49,1601,,,,,,,
"213301","213301",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Reopened","KENNEDY KRIEGER                         ","707 NORTH BROADWAY                      ",,"BALTIMORE                               ","MD                                      ","21205                                   ",,,,,,,,,,8832,50,18250,150,4694,14231,16.2099990844727,2128,,1,105,337,,,,,,,
"214000","214000",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","SHEPPARD & ENOCH PRATT HOSPITAL         ","6501 NORTH CHARLES STREET               ",,"TOWSON                                  ","MD                                      ","21204                                   ","BALTIMORE                               ",,,,,,,,418951,26228,333,121545,20241,30688,101693,19.4599990844727,2025.67004394531,,1294,3041,9224,,,,,,,
"214002","214002",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","EASTERN SHORE HOSPITAL CENTER           ","5262 WOODS ROAD                         ","800                                     ","CAMBRIDGE                               ","MD                                      ","21613-                                  ","DORCHESTER                              ",,,,,,,,,,60,21900,307,,20093,,163,,13,1,115,,,,,,,
"214003","214003",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","BROOK LANE PSYCHIATRIC CENTER           ","BROOK LANE PSYCHIATRIC CENTER           ","1945                                    ","HAGERSTOWN                              ","MD                                      ","21742-                                  ","WASHINGTON                              ",,,,,,,,,,66,24090,1988,4114,12430,,291.410003662109,,196,510,1677,,,,,,,
"214004","214004",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","SPRINGFIELD HOSPITAL CENTER             ","6655 SYKESVILLE                         ",,"SYKESVILLE                              ","MD                                      ","21784-                                  ","CARROLL                                 ",,,,,,,,,,522,190530,1903,2487,82263,,771,,32,13,299,,,,,,,
"214012","214012",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","THOMAS B. FINAN                         ","COUNTRY CLUB ROAD                       ","P. O. BOX                               ","CUMBERLAND                              ","MD                                      ","21502-                                  ","ALLEGHENY                               ",,,,,,,,,,88,32120,127,950,24225,,171,,2,4,58,,,,,,,
"214013","214013",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","ADVENTIST BEHAVIORAL HEALTH             ","14901 BROSCHART ROAD                    ",,"ROCKVILLE                               ","MD                                      ","20850                                   ","MONTGOMERY                              ",,,,,,,,,,107,39055,6589,211,29785,1.20000004768372,387.820007324219,,417,20,2764,,,,,,,
"214018","214018",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","SPRING GROVE HOSPITAL CENTER            ","WADE AVENUE                             ",,"CATONSVILLE                             ","MD                                      ","21228-                                  ","BALTIMORE                               ",,,,,,,,,,569,207685,7332,2020,129099,,726,,118,11,439,,,,,,,
"220001","220001",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Reopened","HEALTH ALLIANCE                         ","60 HOSPITAL ROAD                        ","2004                                    ","LEOMINSTER                              ","MA                                      ","01453                                   ","WORCESTER                               ",1276253,,,2147497,,,0.115099996328354,296319,188564,110,40150,10601,3629,30123,10.9200000762939,921.820007324219,9.32999992370605,2189,597,6580,,,,,,,
"220002","220002",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Reopened","MOUNT AUBURN HOSPITAL                   ","330 MOUNT AUBURN STREET                 ",,"CAMBRIDGE                               ","MA                                      ","02238                                   ","MIDDLESEX                               ",8929422,,,,,,,2409417,1190129,191,69589,17239,4599,49192,73.3000030517578,1634.82995605469,,3579,1412,10459,,,,1,,269,
"220008","220008",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","STURDY MEMORIAL HOSPITAL                ","211 PARK STREET                         ",,"ATTLEBORO                               ","MA                                      ","02703                                   ","BRISTOL                                 ",,,,1562041,,,0.0584999993443489,,,127,46355,15426,1512,27899,,1024.33996582031,,2981,794,5945,,,,,,,
"220010","220010",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Reopened","LAWRENCE GENERAL HOSPITAL               ","ONE GENERAL STREET                      ",,"LAWRENCE                                ","MA                                      ","01841                                   ","ESSEX                                   ",2226998,,,8688441,,,0.261900007724762,1038476,420703,189,68985,18559,8354,46791,27.3099994659424,1239.73999023438,,4082,2127,12868,,,,,,,
"220011","220011",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled w/Audit","CAMBRIDGE HEALTH ALLIANCE               ","350 MAIN STREET                         ",,"MALDEN                                  ","MA                                      ","02148                                   ","MIDDLESEX                               ",6218851,,,3421456,,,0.379599988460541,2533691,1727772,198,72270,11293,2806,40426,105.069999694824,3186.46997070312,,2603,4104,8963,,,,,,2033,
"220012","220012",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","CAPE COD HOSPITAL                       ","27 PARK STREET                          ",,"HYANNIS                                 ","MA                                      ","02601                                   ","BARNSTABLE                              ",626565,,,3912354,,,0.047800000756979,110171,62308,239,87235,36279,4066,60914,,1857.46997070312,,8433,1694,15366,,,,222,,906,
"220015","220015",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","COOLEY DICKINSON HOSPITAL               ","30 LOCUST STREET                        ",,"NORTHAMPTON                             ","MA                                      ","01060                                   ","HAMPSHIRE                               ",,,,1073320,,,0.0439000017940998,,,118,43070,11222,1317,24557,,857.690002441406,,2897,865,7277,,,,201,,859,
"220016","220016",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","BAYSTATE FRANKLIN MEDICAL CENTER        ","164 HIGH STREET                         ",,"GREENFIELD                              ","MA                                      ","01301                                   ","FRANKLIN                                ",,,,1448692,,,0.119999997317791,,,90,32850,7087,849,16299,,489.369995117188,,1659,194,3864,,,,,,,
"220017","220017",10/1/2012,"01-OCT-12",12/31/2012,"31-DEC-12","Reopened","STEWARD CARNEY HOPSITAL                 ","2100 DORCHESTER AVENUE                  ",,"DORCHESTER                              ","MA                                      ","02124                                   ","SUFFOLK                                 ",869118,,,1447284,,,0.360199987888336,445246,238630,129,11868,2197,858,5872,50.189998626709,693.820007324219,,497,173,1272,,,,3,,80,
"220017","220017",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled w/Audit","STEWARD CARNEY HOPSITAL                 ","2100 DORCHESTER AVENUE                  ",,"DORCHESTER                              ","MA                                      ","02124                                   ","SUFFOLK                                 ",3274774,,,4048842,,,0.350699990987778,1726349,879181,129,47085,7683,1807,20753,48.9700012207031,644.280029296875,,1727,533,4563,,,,7,,304,
"220019","220019",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Reopened","HARRINGTON MEMORIAL HOSPITAL            ","100 SOUTH STREET                        ",,"SOUTHBRIDGE                             ","MA                                      ","01550                                   ","WORCESTER                               ",,,,1351453,,,0.137700006365776,,,112,40880,5089,3122,13326,,784.460021972656,,1328,1037,3585,,,,197,,514,
"220020","220020",10/1/2012,"01-OCT-12",12/31/2012,"31-DEC-12","Reopened","STEWARD ST. ANNES HOSPITAL              ","795 MIDDLE STREET                       ",,"FALL RIVER                              ","MA                                      ","02721                                   ","BRISTOL                                 ",134537,,,1008202,,,0.169100001454353,44807,34847,140,12880,3030,,6436,1.25999999046326,913.969970703125,,690,181,1621,,,,2,,103,
"220020","220020",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","STEWARD ST. ANNES HOSPITAL              ","795 MIDDLE STREET                       ",,"FALL RIVER                              ","MA                                      ","02721                                   ","BRISTOL                                 ",704315,,,2890811,,,0.137500002980232,159203,154432,144,52560,13812,2366,28446,5.40999984741211,937.099975585938,,2974,597,6559,,,,1,,419,
"220024","220024",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","HOLYOKE HOSPITAL                        ","575 BEECH STREET                        ",,"HOLYOKE                                 ","MA                                      ","01040                                   ","HAMPDEN                                 ",,,,3674425,,,0.211799994111061,,,165,60225,9072,5166,19041,,905.570007324219,,2230,1550,5301,,,,272,,629,
"220029","220029",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","ANNA JAQUES HOSPITAL                    ","25 HIGHLAND AVENUE                      ",,"NEWBURYPORT                             ","MA                                      ","01950                                   ","USA                                     ",,,,983600,,,0.047800000756979,,,120,43800,11537,,25930,,692.190002441406,,2860,611,6048,,,,326,,906,
"220030","220030",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","WING HOSPITAL                           ","WRIGHT STREET                           ",,"PALMER                                  ","MA                                      ","01069                                   ",,,,,246514,,,0.0283000003546476,,,46,16790,5134,728,8298,,556.27001953125,,1216,199,2152,,,,115,,982,
"220031","220031",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled w/Audit","BOSTON MEDICAL CENTER                   ","88 EAST NEWTON STREET                   ",,"BOSTON                                  ","MA                                      ","02118                                   ","SUFFOLK                                 ",33573423,,,30981231,,,0.453399986028671,7469382,5570649,448,163520,31227,56164,120109,499.429992675781,4584,,6244,11346,26007,,,,,,,
"220033","220033",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Reopened","BEVERLY HOSPITAL                        ","85 HERRICK ST.                          ",,"BEVERLY                                 ","MA                                      ","01915-1777                              ","ESSEX                                   ",,,,5442300,,,0.110500000417233,,,296,108040,27132,4042,70359,,1927.39001464844,,6033,3944,16368,,,,,,2410,
"220035","220035",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","NORTH SHORE MEDICAL CENTER              ","81 HIGHLAND AVENUE                      ",,"SALEM                                   ","MA                                      ","01970                                   ","ESSEX                                   ",3713756,,,11794638,,,0.165099993348122,1216596,409886,349,127385,38156,10803,81272,28.5300006866455,2762.73999023438,,7873,4402,17280,,,,358,,1270,
"220036","220036",10/1/2012,"01-OCT-12",12/31/2012,"31-DEC-12","Settled","STEWARD ST. ELIZABETHS MEDICAL CTR      ","736 CAMBRIDGE STREET                    ",,"BOSTON                                  ","MA                                      ","02135                                   ","SUFFOLK                                 ",4209235,,,1844409,,,0.170300006866455,1235910,479295,203,18676,4432,1092,11959,149.220001220703,1578.94995117188,,931,243,2912,,,,11,,355,
"220036","220036",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Reopened","STEWARD ST. ELIZABETHS MEDICAL CTR      ","736 CAMBRIDGE STREET                    ",,"BOSTON                                  ","MA                                      ","02135                                   ","SUFFOLK                                 ",17156082,,,6013903,,,0.169699996709824,5119147,2132992,203,74095,16805,4442,46988,129.839996337891,1504.94995117188,,3678,961,11385,,,,23,,1419,
"220046","220046",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","BERKSHIRE MEDICAL CENTER                ","725 NORTH STREET                        ",,"PITTSFIELD                              ","MA                                      ","01201                                   ","BERKSHIRE                               ",9172083,,,8210941,,,0.147900000214577,3306414,1606738,214,77623,26382,5147,46797,67.9899978637695,1898.44995117188,,5745,2634,11316,,,,596,14,1195,309
"220049","220049",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","MARLBOROUGH HOSPITAL                    ","57 UNION STREET                         ",,"MARLBOROUGH                             ","MA                                      ","01752                                   ","MIDDLESEX                               ",,,,1232757,,,0.110600002110004,,,67,24455,6457,2264,16163,,416.429992675781,,1468,312,3825,,,,,,,
"220050","220050",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","BAYSTATE MARY LANE HOSPITAL CORPORAT    ","85 SOUTH STREET                         ",,"WARE                                    ","MA                                      ","01082                                   ","HAMPSHIRE                               ",,,,,,,,,,25,9125,1645,166,3149,,190.720001220703,,533,50,1098,,,,,,,
"220051","220051",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","As Submitted","NORTH ADAMS REGIONAL HOSPITAL           ","71 HOSPITAL AVENUE                      ",,"NORTH ADAMS                             ","MA                                      ","01247                                   ","BERKSHIRE                               ",,,,902966,,,0.0957000032067299,,,49,17885,3606,396,6483,,393.489990234375,,1133,137,2003,,,,178,,372,
"220052","220052",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","BROCKTON HOSPITAL  INC.                 ","680 CENTRE STREET                       ",,"BROCKTON                                ","MA                                      ","02402                                   ","PLYMOUTH                                ",1901361,,,6421643,,,0.214900001883507,731850,267088,175,63875,15848,5437,41745,15.4200000762939,1286.97998046875,,3621,2634,11120,,,,322,,830,
"220058","220058",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","UMMHC~CLINTON HOSPITAL                  ","201 HIGHLAND STREET                     ",,"CLINTON                                 ","MA                                      ","01510                                   ","WORCESTER                               ",,,,,,,,,,21,7665,1137,135,2460,,137.229995727539,,290,22,663,,,,7,,454,
"220060","220060",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","JORDAN HOSPITAL                         ","275 SANDWICH STREET                     ",,"PLYMOUTH                                ","MA                                      ","02360                                   ","PLYMOUTH                                ",,,,1180367,,,0.033100001513958,,,136,49640,18285,2276,33794,,993.960021972656,,3939,783,7462,,,,,,421,
"220062","220062",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","ADCARE HOSPITAL OF WORCESTER            ","107 LINCOLN STREET                      ",,"WORCESTER                               ","MA                                      ","01605                                   ","WORCESTER                               ",,,,4622291,,,0.29449999332428,,,114,41610,19594,897,36986,,320.399993896484,,3038,1755,6300,,,,,,,
"220063","220063",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","LOWELL GENERAL HOSPITAL                 ","295 VARNUM AVENUE                       ",,"LOWELL                                  ","MA                                      ","01854                                   ","MIDDLESEX                               ",,,,8094277,,,0.18359999358654,,,239,87235,21893,7365,64390,,1682.03002929688,,4716,3091,15621,,,,,,,
"220065","220065",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Reopened","THE TRUSTEES OF NOBLE HOSPITAL          ","115 WEST SILVER STREET                  ","P.O. BOX 1634                           ","WESTFIELD                               ","MA                                      ","01086                                   ","HAMPDEN                                 ",,,,561583,,,0.0631999969482422,,,62,22630,4648,589,8450,,334.549987792969,,1241,306,2421,,,,144,11,602,321
"220066","220066",1/1/2013,"01-JAN-13",6/30/2013,"30-JUN-13","Reopened","THE MERCY HOSPITAL                      ","271 CAREW STREET                        ",,"SPRINGFIELD                             ","MA                                      ","01102                                   ","HAMPDEN                                 ",,,,4897882,,,0.283699989318848,,,263,47603,9229,1218,29932,,638,,1925,1939,6275,,,,,,714,258
"220066","220066",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","THE MERCY HOSPITAL                      ","271 CAREW STREET                        ",,"SPRINGFIELD                             ","MA                                      ","01102                                   ","HAMPDEN                                 ",,,,4635123,,,0.317499995231628,,,263,95995,15603,2610,55462,,1291,,3712,4503,12226,,,,,,1477,520
"220067","220067",10/1/2012,"01-OCT-12",12/31/2012,"31-DEC-12","Reopened","QUINCY MEDICAL CENTER                   ","114 WHITWELL STREET                     ",,"QUINCY                                  ","MA                                      ","02169                                   ","NORFOLK                                 ",,,,242378,,,0.045499999076128,,,174,16008,2641,,4837,,597.47998046875,,630,84,1240,,,,3,,110,
"220067","220067",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","QUINCY MEDICAL CENTER                   ","114 WHITWELL STREET                     ",,"QUINCY                                  ","MA                                      ","02169                                   ","NORFOLK                                 ",,,,879656,,,0.0645999982953072,,,174,63510,8484,1725,16064,,552.349975585938,,2037,370,4153,,,,13,,381,
"220070","220070",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Reopened","HALLMARK HEALTH SYSTEM                  ","170 GOVERNORS AVE                       ",,"MEDFORD                                 ","MA                                      ","02155                                   ","MIDDLESEX                               ",112409,,,2220925,,,0.0557000003755093,50124,28088,235,85775,22873,2031,45005,1,1616.19995117188,,4915,1342,9985,,,,269,,1400,
"220071","220071",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled w/Audit","MASSACHUSETTS GENERAL HOSPITAL          ","FRUIT STREET                            ",,"BOSTON                                  ","MA                                      ","02114                                   ","SUFFOLK                                 ",68125169,,,21473351,,,0.0943000018596649,18517113,10194438,975,347795,119385,42276,297601,595.080017089844,11936,,17709,6707,47593,,,,185,,904,
"220073","220073",10/1/2012,"01-OCT-12",12/31/2012,"31-DEC-12","Reopened","MORTON HOSPITAL & MEDICAL CENTER        ","88 WASHINGTON STREET                    ",,"TAUNTON                                 ","MA                                      ","02780                                   ","BRISTOL                                 ",,,,557563,,,0.0755999982357025,,,119,10948,3708,896,6047,,627.710021972656,,831,152,1549,,,,,,80,
"220073","220073",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Reopened","MORTON HOSPITAL & MEDICAL CENTER        ","88 WASHINGTON STREET                    ",,"TAUNTON                                 ","MA                                      ","02780                                   ","BRISTOL                                 ",,,,2123887,,,0.098300002515316,,,119,43435,12834,2408,22249,,696.690002441406,,3027,510,5991,,,,,,364,
"220074","220074",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","SOUTHCOAST HOSPITALS GROUP INC          ","363 HIGHLAND AVE                        ",,"FALL RIVER                              ","MA                                      ","02721                                   ","BRISTOL                                 ",,,,20005813,,,0.141599997878075,,,825,301125,85062,,174025,,4641.41015625,,15708,6654,35284,,,,226,9,1226,440
"220075","220075",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","MASS EYE & EAR INFIRMARY                ","243 CHARLES STREET                      ",,"BOSTON                                  ","MA                                      ","02114                                   ","SUFFOLK                                 ",1954796,,,,,,,281239,1206946,41,14965,2245,200,5916,37.1599998474121,1442,,427,48,1512,,,,,,,
"220077","220077",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Reopened","BAYSTATE MEDICAL CENTER                 ","759 CHESTNUT STREET                     ",,"SPRINGFIELD                             ","MA                                      ","01199                                   ","HAMPDEN                                 ",32344332,,,31276532,,,0.23759999871254,10852197,4895000,655,235784,66809,17524,177784,304.369995117188,5477.18994140625,,12080,2676,34122,,,,23,,1183,
"220080","220080",10/1/2012,"01-OCT-12",12/31/2012,"31-DEC-12","Settled","STEWARD HOLY FAMILY HOSPITAL            ","70 EAST STREET                          ",,"METHUEN                                 ","MA                                      ","01884-0156                              ","ESSEX                                   ",,,,1743272,,,0.201499998569489,,,223,20516,5090,1336,11546,,1056.08996582031,,1017,232,2770,,,,,,,
"220080","220080",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Reopened","STEWARD HOLY FAMILY HOSPITAL            ","70 EAST STREET                          ",,"METHUEN                                 ","MA                                      ","01884-0156                              ","ESSEX                                   ",,,,6218299,,,0.224900007247925,,,223,81395,20430,6138,47044,,1021.57000732422,,3853,964,10483,,,,,,,
"220082","220082",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","SAINTS MEDICAL CENTER                   ","ONE HOSPITAL DRIVE                      ",,"LOWELL                                  ","MA                                      ","01852                                   ","MIDDLESEX                               ",,,,2615133,,,0.144400000572205,,,157,57305,10507,3709,21135,,771.919982910156,,2346,820,5252,,,,,,,
"220083","220083",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","BETH ISRAEL DEACONESS HOSPITAL-NEEDH    ","148 CHESTNUT STREET                     ",,"NEEDHAM                                 ","MA                                      ","02492-2523                              ","NORFOLK                                 ",43707,,,,,,,,,58,21170,4018,285,6164,1.73000001907349,353.679992675781,,1202,108,2023,,,,,,,
"220084","220084",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","EMERSON HOSPITAL                        ","133 ORNAC                               ",,"CONCORD                                 ","MA                                      ","01742                                   ","MIDDLESEX                               ",,,,,,,,,,119,43435,9385,1478,26861,,1042.81994628906,,2074,283,5696,,,,67,,1224,
"220086","220086",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled w/Audit","BETH ISRAEL DEACONESS MEDICAL CENTER    ","330 BROOKLINE AVENUE                    ",,"BOSTON                                  ","MA                                      ","02215                                   ","SUFFOLK                                 ",53214877,,,14785166,,,0.119400002062321,15029759,9504697,604,220460,59057,,175791,514.409973144531,7120.52001953125,,9914,2518,34770,,,,119,,684,
"220088","220088",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","NEW ENGLAND BAPTIST HOSPITAL            ","125 PARKER HILL AVENUE                  ",,"BOSTON                                  ","MA                                      ","02120                                   ",,1544908,,,,,,,197199,54772,98,35770,11399,,25312,,1004.32000732422,,3123,,7743,,,,,,,
