"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"192007","192007",9/1/2015,"01-SEP-15",9/30/2015,"30-SEP-15","Settled","LOUISIANA CONTINUING CARE HOSPITAL      ","1101 MEDICAL CENTER BLVD  7TH FLOOR     ",,"MARRERO                                 ","LA                                      ","70072                                   ","JEFFERSON                               ",,,,,,,,,,44,1320,311,,523,,51.8899993896484,,12,,12,,,,,,,
"192008","192008",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","DENHAM SPRINGS - AMG SPECIALTY HOSPI    ","8375 FLORIDA BOULEVARD                  ",,"DENHAM SPRINGS                          ","LA                                      ","70726                                   ","EAST BATON ROUGE PARISH                 ",,,,,,,,,,59,21535,7393,231,8642,,45.8699989318848,,294,14,358,,,,,,,
"192009","192009",9/1/2015,"01-SEP-15",9/30/2016,"30-SEP-16","Settled","KINDRED HOSPITAL NEW ORLEANS            ","3601 COLISEUM STREET                    ",,"NEW ORLEANS                             ","LA                                      ","70115                                   ","ORLEANS                                 ",,,,,,,,,,75,29700,9733,44,16738,,144.399993896484,,333,1,554,44,,,,,,
"192010","192010",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","PROMISE HOSPITAL OF LOUISIANA  INC.     ","1800 IRVING                             ",,"SHREVEPORT                              ","LA                                      ","71101                                   ","CADDO                                   ",,,,,,,,,,196,71540,39190,463,46087,,430.649993896484,,1527,9,1752,,,,,,,
"192011","192011",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","LIFECARE HOSPITALS  LLC                 ","9320 LINWOOD AVENUE                     ",,"SHREVEPORT                              ","LA                                      ","71106-                                  ","CADDO                                   ",,,,,,,,,,119,43554,24406,,30784,,258.220001220703,,911,,1169,,,,,,,
"192012","192012",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","CHRISTUS DUBUIS - ALEXANDRIA            ","3330 MASONIC DRIVE                      ",,"ALEXANDRIA                              ","LA                                      ","71301-                                  ","RAPIDES                                 ",,,,,,,,,,25,9150,4179,68,5935,,43.7299995422363,,166,2,231,,,,,,,
"192013","192013",2/1/2015,"01-FEB-15",8/31/2015,"31-AUG-15","Settled","CORNERSTONE HOSPITAL OF SW LOUISIANA    ","703 CYPRESS STREET                      ",,"SULPHUR                                 ","LA                                      ","70663                                   ","CALCASIEU                               ",,,,,,,,,,28,5936,3040,,4311,,38.5299987792969,,117,,145,,,,,,,
"192013","192013",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","CORNERSTONE HOSPITAL OF SW LOUISIANA    ","703 CYPRESS STREET                      ",,"SULPHUR                                 ","LA                                      ","70663                                   ","CALCASIEU                               ",,,,,,,,,,28,10248,5636,,6307,,42.75,,221,,250,,,,,,,
"192015","192015",6/1/2015,"01-JUN-15",5/31/2016,"31-MAY-16","Settled","LA EXTENDED CARE OF KENNER              ","901 HUGH WALLIS RD. S                   ",,"LAFAYETTE                               ","LA                                      ","70508                                   ","JEFFERSON                               ",,,,,,,,,,32,11712,3560,196,8268,,105.230003356934,,135,4,291,,,,,,,
"192016","192016",6/1/2015,"01-JUN-15",5/31/2016,"31-MAY-16","Settled","SPECIALTY HOSPITAL                      ","901 HUGH WALLIS RD. S                   ",,"LAFAYETTE                               ","LA                                      ","70508                                   ","OUACHITA                                ",,,,,,,,,,32,11712,7123,33,9315,,94.5699996948242,,268,2,355,,,,,,,
"192019","192019",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","EXTENDED CARE OF SOUTHWEST LOUISIANA    ","2837 ERNEST STREET  BUILDING B          ",,"LAKE CHARLES                            ","LA                                      ","70601                                   ","CALCASIEU                               ",,,,,,,,,,29,10585,4331,151,6037,,42.4799995422363,,168,6,242,21,,,,,,
"192022","192022",6/1/2015,"01-JUN-15",5/31/2016,"31-MAY-16","Settled","LIFECARE SPECIALTY HOSPITAL OF N. LA    ","1401 EZELL STREET                       ",,"RUSTON                                  ","LA                                      ","71270                                   ","LINCOLN                                 ",,,,,,,,,,55,20130,10144,188,12093,,115.620002746582,,388,5,459,,,,,,,
"192023","192023",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","SPECIALTY HOSPITAL OF NEW ORLEANS       ","14500 HAYNE BLVD                        ",,"NEW ORLEANS                             ","LA                                      ","70128-                                  ","ORLEANS                                 ",,,,,,,,,,21,7665,1786,1021,3058,,111,,65,33,102,,,,,,,
"192028","192028",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","PROFESSIONAL REHAB HOSPITAL             ","209 FRONT STREET                        ",,"VIDALIA                                 ","LA                                      ","71373                                   ","CONCORDIA                               ",,,,,,,,,,40,14600,9597,65,11179,,112.01000213623,,378,2,431,,,,,,,
"192029","192029",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","As Submitted","LTAC OF LOUISIANA  LLC                  ","310 YOUNGSVILLE HWY                     ",,"LAFAYETTE                               ","LA                                      ","70508                                   ","LAFAYETTE                               ",,,,,,,,,,58,21170,12482,114,14205,,119.449996948242,,496,3,573,,,,,,,
"192030","192030",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","ST. THERESA SPECIALTY HOSPITAL          ","3601 LOYOLA DRIVE                       ",,"KENNER                                  ","LA                                      ","70065                                   ","JEFFERSON                               ",,,,,,,,,,31,11346,2591,124,5969,,92.4700012207031,,86,3,186,,,,,,,
"192031","192031",2/1/2015,"01-FEB-15",8/31/2015,"31-AUG-15","Settled","CORNERSTONE HOSPITAL OF WEST MONROE     ","6198 CYPRESS STREET                     ",,"WEST MONROE                             ","LA                                      ","71291                                   ","OUACHITA                                ",,,,,,,,,,47,9964,7553,13,8967,,133.910003662109,,277,1,327,,,,,,,
"192031","192031",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","CORNERSTONE HOSPITAL OF WEST MONROE     ","6198 CYPRESS STREET                     ",,"WEST MONROE                             ","LA                                      ","71291                                   ","OUACHITA                                ",,,,,,,,,,47,17202,13238,104,14989,,149,,486,7,551,,,,,,,
"192032","192032",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Amended","LA EXTENDED CARE OF LAFAYETTE           ","1340 SURREY STREET                      ",,"LAFAYETTE                               ","LA                                      ","70501                                   ","LAFAYETTE                               ",,,,,,,,,,76,27816,18355,402,21441,,226.130004882812,,701,18,836,,,,,,,
"192033","192033",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","POST ACUTE MEDICAL LAFAYETTE            ","204 ENERGY PARKWAY                      ",,"LAFAYETTE                               ","LA                                      ","70508                                   ","LAFAYETTE                               ",,,,,,,,,,50,18300,7057,,8687,,96.5299987792969,,286,,363,,,,,,,
"192034","192034",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","ST. LANDRY EXTENDED CARE                ","539 PRUDHOMME ST                        ",,"OPELOUSAS                               ","LA                                      ","70570                                   ","ST LANDRY                               ",,,,,,,,,,41,15006,6522,,7150,,,,257,,294,,,,,,,
"192035","192035",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","LA EXTENDED CARE OF NATCHITOCHES        ","501 KEYSER AVE 2ND FLOOR                ",,"NATCHITOCHES                            ","LA                                      ","71457                                   ","NATCHITOCHES                            ",,,,,,,,,,21,7686,4809,75,5500,,66.129997253418,,187,3,231,,,,,,,
"192036","192036",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","POST ACUTE MEDICAL OF HAMMOND           ","42074 VETERNS AVENUE                    ",,"HAMMOND                                 ","LA                                      ","70403                                   ","TANGIAHOA                               ",,,,,,,,,,40,14600,7898,12,9542,,95.4899978637695,,303,1,366,,,,,,,
"192037","192037",6/1/2015,"01-JUN-15",5/31/2016,"31-MAY-16","Settled","HOUMA - AMG SPECIALTY HOSPITAL          ","629 DUNN STREET                         ",,"HOUMA                                   ","LA                                      ","70360-4707                              ","TERREBONNE                              ",,,,,,,,,,40,14600,10467,62,12433,,106.230003356934,,409,6,485,5,,,,,,
"192040","192040",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","SOUTHEAST REGIONAL MEDICAL CENTER       ","719 AVE G                               ",,"KENTWOOD                                ","LA                                      ","70444                                   ","TANGIPAHOA                              ",,,,,,,,,,14,5110,1470,,1562,,,,59,,62,,,,,,,
"192041","192041",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","ZACHARY-AMG SPECIALTY HOSPITAL          ","9737 GRACE LANE                         ",,"CLINTON                                 ","LA                                      ","70722                                   ","EAST FELICIANA                          ",,,,,,,,,,16,5840,1931,92,2846,,27.8899993896484,,75,4,110,,,,,,,
"192043","192043",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","As Submitted","RIVERSIDE HOSPITAL OF LOUISIANA         ","211 4TH STREET  5TH FLOOR               ",,"ALEXANDRIA                              ","LA                                      ","71301                                   ","RAPIDES                                 ",,,,,,,,,,28,10248,6718,14,8061,,62.8400001525879,,266,1,355,1,,,,,,
"192048","192048",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","PAM II OF COVINGTON                     ","20050 CRESTWOOD BLVD                    ",,"COVINGTON                               ","LA                                      ","70433                                   ","ST. TAMMANY PARISH                      ",,,,,,,,,,58,21170,6721,53,10338,,124.879997253418,,263,3,408,,,,,,,
"192049","192049",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","PROMISE HOSPITAL OF BATON ROUGE  INC    ","5130 MANCUSO LANE                       ",,"BATON ROUGE                             ","LA                                      ","70809                                   ","EAST BATON ROUGE PARISH                 ",,,,,,,,,,57,20805,6191,,11942,,94.870002746582,,245,,479,,,,,,,
"192051","192051",11/1/2014,"01-NOV-14",10/31/2015,"31-OCT-15","Settled","REGENCY HOSPITAL OF COVINGTON           ","195 HIGHLAND PARK ENTRANCE              ",,"COVINGTON                               ","LA                                      ","70433                                   ","ST.TAMMANY                              ",,,,,,,,,,38,13870,4609,,5315,,75,,176,,209,,,,,,,
"192052","192052",4/1/2015,"01-APR-15",3/31/2016,"31-MAR-16","Settled","SPECIALTY HOSPITAL OF WINNFIELD         ","915 FIRST STREET                        ",,"WINNFIELD                               ","LA                                      ","71483                                   ","WINN                                    ",,,,,,,,,,20,7320,3447,113,3944,,34.9500007629395,,136,5,160,3,,,,,,
"192055","192055",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","Settled","LA EXTENDED CARE OF WEST MONROE         ","420 W PINHOOK                           ",,"LAFAYETTE                               ","LA                                      ","70501                                   ","OUACHITA                                ",,,,,,,,,,21,7686,5708,,6957,,70.3099975585938,,228,,278,,,,,,,
"193028","193028",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","As Submitted","BATON ROUGE REHAB HOSPITAL              ","8595 UNITED PLAZA BLVD.                 ",,"BATON ROUGE                             ","LA                                      ","70809                                   ","EAST BATON ROUGE                        ",,,,,,,,,,81,29565,4469,205,9419,,,,343,9,695,8,,,,,,
"193031","193031",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Amended","HEALTHSOUTH REHABILITATION HOSPITAL     ","104 NORTH THIRD STREET                  ","Y                                       ","ALEXANDRIA                              ","LA                                      ","71301                                   ","RAPIDES PARISH                          ",,,,,,,,,,47,17155,7786,561,10295,,96.2200012207031,,659,33,849,14,,,,,,
"193044","193044",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","As Submitted","N. OAKS REHABILITATION HOSPITAL         ","1900 S. MORRISON BLVD.                  ","P.O. BOX 2668                           ","HAMMOND                                 ","LA                                      ","70404                                   ","TANGIPAHOA                              ",,,,,,,,,,27,9882,3192,214,5548,,38.4000015258789,,302,15,516,37,,,,,,
"193050","193050",4/1/2015,"01-APR-15",3/31/2016,"31-MAR-16","Settled","TRI PARISH REHABILITATION HOSPITAL      ","8088 HAWKS ROAD                         ",,"ROSEPINE                                ","LA                                      ","70659                                   ","VERNON                                  ",,,,,,,,,,36,13176,5096,502,6113,,73.0999984741211,,374,30,439,,,,,,,
"193058","193058",6/1/2015,"01-JUN-15",5/31/2016,"31-MAY-16","Settled","SOUTH GRAND REHAB HOSPITAL              ","4310 SOUTH GRAND STREET                 ",,"MONROE                                  ","LA                                      ","71202                                   ","OUACHITA                                ",,,,,,,,,,12,4392,1442,8,1719,,31.4899997711182,,126,1,156,15,,,,,,
"193067","193067",8/1/2015,"01-AUG-15",7/31/2016,"31-JUL-16","As Submitted","REHAB HOSPITAL OF JENNINGS              ","1 HOSPITAL DRIVE SUITE 1                ",,"JENNINGS                                ","LA                                      ","70546-                                  ","ACADIA                                  ",,,,,,,,,,27,9882,2715,,3071,,31,,189,,232,9,,,,,,
"193069","193069",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","As Submitted","STERLINGTON REHAB HOSPITAL              ","P O BOX 627                             ",,"STERLINGTON                             ","LA                                      ","71280                                   ","OUACHITA                                ",,,,,,,,,,10,3650,3144,41,3344,,63.3600006103516,,261,6,284,,,,,,,
"193070","193070",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","MMO REHAB AND WELLNESS CENTER           ","4660 CONVENTION STREET                  ",,"BATON ROUGE                             ","LA                                      ","70802                                   ","EAST BATON ROUGE                        ",,,,,,,,,,15,5490,1365,42,1635,,30.6200008392334,,85,2,104,5,,,,,,
"193074","193074",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","UNITED MEDICAL HEALTHWEST               ","3201 WALL BOULEVARD                     ",,"GRETNA                                  ","LA                                      ","70056                                   ","JEFFERSON                               ",,,,,,,,,,15,5490,2326,822,3893,,35.0200004577637,,186,46,259,,,,,,,
"193078","193078",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Amended","SAGE REHAB. HOSPITAL                    ","8000 SUMMA AVENUE                       ",,"BATON ROUGE                             ","LA                                      ","70809                                   ","EAST BATON ROUGE                        ",,,,,,,,,,27,9855,3797,18,5518,,108.769996643066,,270,2,344,1,,,,,,
"193079","193079",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","UNITED MEDICAL REHABILITATION HOSPIT    ","15717 BELLE DRIVE                       ",,"HAMMOND                                 ","LA                                      ","70403                                   ","TANGIPAHOA                              ",,,,,,,,,,20,7300,4677,642,6443,,65.1500015258789,,409,46,527,,,,,,,
"193080","193080",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","As Submitted","SPECIALTY REHABILITATION HOSPITAL       ","1110 RINGGOLD AVE                       ",,"COUSHATTA                               ","LA                                      ","71019                                   ","RED RIVER                               ",,,,,,,,,,12,4380,2853,272,3507,,38.2200012207031,,209,21,255,,,,,,,
"193086","193086",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","As Submitted","LEESVILLE REHABILITATION HOSPITAL       ","900 SOUTH 9TH STREET                    ",,"LEESVILLE                               ","LA                                      ","71446                                   ",,,,,,,,,,,16,5840,3068,48,3609,,38.3300018310547,,278,6,328,,,,,,,
"193090","193090",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","THE NEUROMEDICAL CENTER                 ","10101 PARK ROWE AVENUE                  ",,"BATON ROUGE                             ","LA                                      ","70810                                   ","EAST BATON ROUGE                        ",,,,,,,,,,27,9855,2909,,7678,,82.6699981689453,,195,,480,3,,,,,,
"193092","193092",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","As Submitted","BETHESDA REHABILITATION HOSPITAL INC    ","8225 BLDG B SUMMA AVENUE                ",,"BATON ROUGE                             ","LA                                      ","70809                                   ","EAST BATON ROUGE                        ",,,,,,,,,,14,5110,1583,69,1714,,25,,98,4,105,,,,,,,
"193093","193093",1/1/2015,"01-JAN-15",8/31/2015,"31-AUG-15","As Submitted","LAFAYETTE PHYSICAL REHAB                ","307 POLLY LANE                          ",,"LAFAYETTE                               ","LA                                      ","70508                                   ","LAFAYETTE                               ",,,,,,,,,,32,7776,5236,277,6814,,87.5100021362305,,367,15,460,17,,,,,,
"193093","193093",9/1/2015,"01-SEP-15",8/31/2016,"31-AUG-16","As Submitted","LAFAYETTE PHYSICAL REHAB                ","307 POLLY LANE                          ",,"LAFAYETTE                               ","LA                                      ","70508                                   ","LAFAYETTE                               ",,,,,,,,,,32,11712,7722,264,10877,,99.1100006103516,,535,13,710,54,,,,,,
"193094","193094",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","As Submitted","PATHWAY REHABILITATION HOSPITAL LLC     ","4900 MEDICAL DRIVE                      ",,"BOSSIER CITY                            ","LA                                      ","71112-4521                              ","BOSSIER                                 ",,,,,,,,,,24,8760,4806,,5333,,46.6500015258789,,406,,450,,,,,,,
"193096","193096",6/1/2015,"01-JUN-15",5/31/2016,"31-MAY-16","As Submitted","IBERIA REHABILITATION HOSPITAL          ","523 JEFFERSON TERRACE STREET            ",,"NEW IBERIA                              ","LA                                      ","70560                                   ","IBERIA PARISH                           ",,,,,,,,,,40,14640,5199,239,6877,,61.6500015258789,,385,16,512,,,,,,,
"193300","193300",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","CHILDRENS HOSPITAL                      ","200 HENRY CLAY AVENUE                   ",,"NEW ORLEANS                             ","LA                                      ","70118                                   ","ORLEANS                                 ",,,,,,,,,23367,187,68255,525,30300,42227,105.660003662109,1663.09997558594,,86,2679,5191,,,,,,5629,
"194007","194007",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","MBH OF LA  LLC DBA NORTHLAKE BEHAVIO    ","23515 HWY 190                           ",,"MANDEVILLE                              ","LA                                      ","70448                                   ","ST. TAMMANY                             ",,,,,,,,,,140,51100,809,4598,28328,,311.600006103516,,52,719,2218,,,,,,,
"194008","194008",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","EAST LA STATE HOSPITAL                  ","4502 HIGHWAY 951                        ","498                                     ","JACKSON                                 ","LA                                      ","70748                                   ","EAST FELICIANA                          ",,,,,,,,,,118,79570,274,76763,79440,,121,,14,22,796,,,,,,,
"194020","194020",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","BRENTWOOD BEHAVIORAL-SHREVEPORT         ","1006 HIGHLAND AVENUE                    ",,"SHREVEPORT                              ","LA                                      ","71101                                   ","CADO                                    ",,,,,,,,,,174,63510,7704,2358,55499,,303.399993896484,,601,215,5844,,,,,,,
"194022","194022",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","LONGLEAF HOSPITAL                       ","44 VERSAILES BLVD                       ",,"ALEXANDRIA                              ","LA                                      ","71303                                   ","RAPIDS                                  ",,,,,,,,,,76,27740,2648,,22713,,150.089996337891,,209,,2536,,,,,,,
"194025","194025",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","CENTRAL LA. STATE HOSPITAL              ","PO BOX 5031                             ","5031                                    ","PINEVILLE                               ","LA                                      ","71360                                   ","RAIPES                                  ",,,,,,,,,,196,71540,1,,43593,,166,,1,,48,,,,,,,
"194031","194031",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","RIVER OAKS HOSPITAL                     ","1525 RIVER OAKS W. AVE                  ",,"HARAHANELO                              ","LA                                      ","76901                                   ","JEFFERSON PARISH                        ",,,,,,,,,,126,45990,5306,7940,27961,,152.899993896484,,380,993,3492,,,,,,,
"194044","194044",12/1/2014,"01-DEC-14",11/30/2015,"30-NOV-15","Settled","ACADIA VERMILION HOSPITAL               ","2520 UNIVERSITY AVENUE                  ",,"LAFAYETTE                               ","LA                                      ","70507                                   ","LAFAYETTE                               ",,,,,,,,,,54,19710,2919,,18002,,114.279998779297,,264,,2004,,,,,,,
"194056","194056",5/1/2015,"01-MAY-15",4/30/2016,"30-APR-16","Settled","COMMUNITY CARE HOSPITAL                 ","1421 GENERAL TAYLOR                     ",,"NEW ORLEANS                             ","LA                                      ","70115                                   ","ORLEANS                                 ",,,,,,,,,,38,13908,2192,825,7947,,108.900001525879,,235,158,1181,85,,,,,,
"194069","194069",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","GREENBRIER BEHAVIORAL HEALTH            ","201 GREENBRIER BLVD                     ",,"COVINGTON                               ","LA                                      ","70433                                   ","ST. TAMMANY                             ",,,,,,,,,,60,21900,4167,112,14124,,151.740005493164,,369,16,1808,,,,,,,
"194073","194073",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","OCEANS BEHAVIORAL HOSPITAL OF LAFAYE    ","418 ALBERTSON PARKWAY                   ",,"BROUSSARD                               ","LA                                      ","70518                                   ","LAFAYETTE                               ",,,,,,,,,,38,13870,9439,133,12480,,95.879997253418,,634,17,922,,,,,,,
"194074","194074",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","SOLUTIONS MEDICAL CONSULTING  LLC       ","1495 FRAZIER ROAD                       ",,"RUSTON                                  ","LA                                      ","71270                                   ","LINCOLN                                 ",,,,,,,,,,18,6570,2301,,5520,,40.5699996948242,,184,,675,,,,,,,
"194075","194075",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","WESTEND HOSPITAL                        ","1530 HIGHWAY 90 W                       ",,"JENNINGS                                ","LA                                      ","70546                                   ","JEFF DAVIS                              ",,,,,,,,,,20,7320,1612,235,2880,,32.4599990844727,,134,19,271,,,,,,,
"194078","194078",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","OPTIMA SPECIALTY HOSPITAL               ","1131 RUE DE BELIER                      ",,"LAFAYETTE                               ","LA                                      ","70506                                   ","LAFAYETTE                               ",,,,,,,,,,24,8760,3125,41,6834,,43.3400001525879,,280,6,841,,,,,,,
"194079","194079",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Settled","RED RIVER BEHAVIORAL CENTER             ","2800 MELROSE AVENUE                     ",,"BOSSIER CITY                            ","LA                                      ","71111                                   ","BOSSIER                                 ",,,,,,,,,,20,7320,5096,,5963,,40.7599983215332,,271,,335,,,,,,,
"194080","194080",4/12/2015,"12-APR-15",12/31/2015,"31-DEC-15","Settled","BEACON BEHAVIORAL HOSPITAL NORTHSHOR    ","64026 HIGHWAY 434  SUITE 300            ",,"LACOMBE                                 ","LA                                      ","70445                                   ","ST. TAMMANY PARISH                      ",,,,,,,,,,22,5808,2442,192,3844,,71,,191,20,342,,,,,,,
"194081","194081",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","OCEANS BEHAVIORAL HOSPITAL OF DERIDD    ","1420 BLANKENSHIP DRIVE                  ",,"DERIDDER                                ","LA                                      ","70634                                   ","BEAUREGARD                              ",,,,,,,,,,20,7300,4594,62,5618,,40.9799995422363,,276,6,368,,,,,,,
"194082","194082",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","JENNINGS SENIOR CARE HOSPITAL  LLC      ","1 HOSPITAL DRIVE                        ",,"JENNINGS                                ","LA                                      ","70546                                   ","JEFF DAVIS                              ",,,,,,,,,,16,5840,3666,96,4142,,49.8600006103516,,233,14,289,,,,,,,
"194083","194083",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","LIBERTY HEALTHCARE SYSTEMS              ","4673 EUGENE WARE ROAD                   ",,"BASTROP                                 ","LA                                      ","71220                                   ","MOREHOUSE                               ",,,,,,,,,,60,21900,,5844,8381,,85.7699966430664,,,644,958,,,,,,,
"194084","194084",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","BEACON BEHAVIORAL HOSPITAL N.O. INC     ","9938 AIRLINE HWY  STE 200               ",,"BATON ROUGE                             ","LA                                      ","70816                                   ","BATON ROUGE                             ",,,,,,,,,,34,12410,3649,1702,7995,,83,,253,207,793,,,,,,,
"194085","194085",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","COMPASS BEHAVIORAL CENTER  LLC          ","P.O. BOX 425                            ",,"CROWLEY                                 ","LA                                      ","70527                                   ","ACADIA                                  ",,,,,,,,,,34,12410,6314,41,7581,,95.9700012207031,,474,7,689,,,,,,,
"194086","194086",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","OCEANS BEHAVIORAL HOSPITAL OF BATON     ","11135 FLORIDA BOULEVARD                 ",,"BATON ROUGE                             ","LA                                      ","70815                                   ","EAST BATON ROUGE                        ",,,,,,,,,,20,7300,5473,36,6543,,52.3199996948242,,305,5,434,,,,,,,
"194087","194087",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","ALLEGIANCE HEALTH CTR OF RUSTON         ","1401 EZELLE STREET                      ",,"RUSTON                                  ","LA                                      ","71270                                   ","LINCOLN                                 ",,,,,,,,,,14,5110,3114,13,3846,,86.7300033569336,,221,2,287,,,,,,,
"194088","194088",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","ST. JAMES BEHAVIORAL HEALTH HOSP        ","3136 SOUTH ST. LANDRY ROAD              ",,"GONZALES                                ","LA                                      ","70737                                   ","ASCENSION                               ",,,,,,,,,,28,10220,3843,,8488,,93.3300018310547,,273,,844,,,,,,,
"194089","194089",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","GENESIS BEHAVIORAL HOSPITAL  INC        ","847 STEWART STREET                      ",,"LAFAYETTE                               ","LA                                      ","70501                                   ","LAFAYETTE                               ",,,,,,,,,,18,6570,3727,,5015,,75.5,,322,,534,,,,,,,
"194090","194090",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","OCEANS BEHAVIORAL HOSPITAL OF LAKE C    ","304 WEST MCNEESE                        ",,"LAKE CHARLES                            ","LA                                      ","70605                                   ","CALCASIEU                               ",,,,,,,,,,20,7300,4970,,5622,,41.8699989318848,,306,,361,,,,,,,
"194091","194091",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","OCEANS BEHAVIORAL HOSPITAL OF KENTWO    ","921 AVENUE G                            ",,"KENTWOOD                                ","LA                                      ","70444                                   ","TANGIPAHOA                              ",,,,,,,,,,16,5840,4648,17,5193,,33.8699989318848,,335,2,377,,,,,,,
"194094","194094",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","PHYSICIANS BEHAVIORAL HOSPITAL OF SH    ","2025 DESOTO STREET                      ",,"SHREVEPORT                              ","LA                                      ","71103                                   ","SHREVEPORT                              ",,,,,,,,,,24,8760,5175,,5988,,53.6399993896484,,299,,371,,,,,,,
"194095","194095",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","OCEANS BEHAVIORAL HOSPITAL OF OPELOU    ","1310 HEATHER DRIVE                      ",,"OPELOUSAS                               ","LA                                      ","70570                                   ","ST. LANDRY                              ",,,,,,,,,,20,7300,4661,18,5673,,39.0999984741211,,246,1,314,,,,,,,
"194096","194096",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","OCEANS BEHAVIORAL HOSPITAL OF ALEXAN    ","2621 BOLTON AVENUE                      ",,"ALEXANDRIA                              ","LA                                      ","71303                                   ","RAPIDES                                 ",,,,,,,,,,24,8760,5019,17,6405,,49.8699989318848,,310,3,425,,,,,,,
